L1,L2,L3,F1,F2,F3,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36
0.000,37.500,37.500,0.100,107.439,94.704,18.355,-0.000,9.910,17.057,9.750,8.430,17.623,16.200,9.064,18.174,22.984,9.627,18.409,29.711,10.894,18.836,37.372,12.452,19.755,43.627,14.374,20.409,51.392,17.472,20.912,57.107,20.746,21.513,64.270,25.934,22.058,69.312,30.488,21.334,76.439,37.011,10.631,-0.000,20.574,9.460,9.756,22.553,9.729,15.036,23.234,9.883,22.822,23.579,10.480,27.343,24.765,10.643,35.040,25.998,11.276,39.695,27.813,11.675,46.535,30.159,12.370,49.920,32.682,12.540,56.272,36.681,12.939,58.971,39.856,12.103,65.814,46.527,24.738,-0.000,19.561,25.690,9.941,22.523,25.687,14.051,23.210,26.340,21.867,23.614,26.440,26.112,24.700,27.068,33.757,26.022,27.270,38.062,27.630,28.194,44.875,30.134,28.343,48.833,32.829,29.024,55.258,36.979,28.784,58.787,40.809,29.179,65.631,47.305
0.000,37.500,37.500,0.100,107.290,94.469,18.355,-0.000,9.910,17.056,9.758,8.433,17.622,16.216,9.071,18.175,23.050,9.657,18.412,29.776,10.955,18.843,37.470,12.573,19.763,43.714,14.548,20.423,51.490,17.745,20.927,57.170,21.092,21.529,64.292,26.403,22.072,69.266,31.038,21.343,76.301,37.692,10.631,-0.000,20.574,9.460,9.755,22.555,9.729,15.043,23.241,9.884,22.822,23.607,10.482,27.346,24.816,10.647,35.028,26.098,11.282,39.673,27.953,11.682,46.480,30.366,12.377,49.838,32.933,12.546,56.128,37.015,12.943,58.781,40.232,12.101,65.514,47.012,24.738,-0.000,19.561,25.691,9.940,22.524,25.688,14.056,23.213,26.342,21.863,23.638,26.442,26.110,24.744,27.071,33.739,26.113,27.275,38.037,27.758,28.200,44.814,30.328,28.350,48.745,33.074,29.030,55.104,37.308,28.787,58.580,41.196,29.178,65.317,47.803
0.000,37.500,37.500,0.100,107.290,94.469,18.355,-0.000,9.910,17.056,9.758,8.433,17.622,16.216,9.071,18.175,23.050,9.657,18.412,29.776,10.955,18.843,37.470,12.573,19.763,43.714,14.548,20.423,51.490,17.745,20.927,57.170,21.092,21.529,64.292,26.403,22.072,69.266,31.038,21.343,76.301,37.692,10.631,-0.000,20.574,9.460,9.755,22.555,9.729,15.043,23.241,9.884,22.822,23.607,10.482,27.346,24.816,10.647,35.028,26.098,11.282,39.673,27.953,11.682,46.480,30.366,12.377,49.838,32.933,12.546,56.128,37.015,12.943,58.781,40.232,12.101,65.514,47.012,24.738,-0.000,19.561,25.691,9.940,22.524,25.688,14.056,23.213,26.342,21.863,23.638,26.442,26.110,24.744,27.071,33.739,26.113,27.275,38.037,27.758,28.200,44.814,30.328,28.350,48.745,33.074,29.030,55.104,37.308,28.787,58.580,41.196,29.178,65.317,47.803
0.000,37.500,37.500,0.100,107.290,94.469,18.355,-0.000,9.910,17.056,9.758,8.433,17.622,16.216,9.071,18.175,23.050,9.657,18.412,29.776,10.955,18.843,37.470,12.573,19.763,43.714,14.548,20.423,51.490,17.745,20.927,57.170,21.092,21.529,64.292,26.403,22.072,69.266,31.038,21.343,76.301,37.692,10.631,-0.000,20.574,9.460,9.755,22.555,9.729,15.043,23.241,9.884,22.822,23.607,10.482,27.346,24.816,10.647,35.028,26.098,11.282,39.673,27.953,11.682,46.480,30.366,12.377,49.838,32.933,12.546,56.128,37.015,12.943,58.781,40.232,12.101,65.514,47.012,24.738,-0.000,19.561,25.691,9.940,22.524,25.688,14.056,23.213,26.342,21.863,23.638,26.442,26.110,24.744,27.071,33.739,26.113,27.275,38.037,27.758,28.200,44.814,30.328,28.350,48.745,33.074,29.030,55.104,37.308,28.787,58.580,41.196,29.178,65.317,47.803
0.000,37.500,37.500,0.100,107.290,94.469,18.355,-0.000,9.910,17.056,9.758,8.433,17.622,16.216,9.071,18.175,23.050,9.657,18.412,29.776,10.955,18.843,37.470,12.573,19.763,43.714,14.548,20.423,51.490,17.745,20.927,57.170,21.092,21.529,64.292,26.403,22.072,69.266,31.038,21.343,76.301,37.692,10.631,-0.000,20.574,9.460,9.755,22.555,9.729,15.043,23.241,9.884,22.822,23.607,10.482,27.346,24.816,10.647,35.028,26.098,11.282,39.673,27.953,11.682,46.480,30.366,12.377,49.838,32.933,12.546,56.128,37.015,12.943,58.781,40.232,12.101,65.514,47.012,24.738,-0.000,19.561,25.691,9.940,22.524,25.688,14.056,23.213,26.342,21.863,23.638,26.442,26.110,24.744,27.071,33.739,26.113,27.275,38.037,27.758,28.200,44.814,30.328,28.350,48.745,33.074,29.030,55.104,37.308,28.787,58.580,41.196,29.178,65.317,47.803
0.000,37.500,37.500,0.100,107.143,94.239,18.355,-0.000,9.910,17.056,9.767,8.436,17.621,16.231,9.079,18.176,23.114,9.687,18.414,29.840,11.016,18.849,37.566,12.693,19.771,43.799,14.721,20.437,51.584,18.015,20.941,57.227,21.435,21.545,64.307,26.865,22.085,69.213,31.578,21.350,76.155,38.358,10.631,-0.000,20.574,9.460,9.754,22.556,9.730,15.049,23.249,9.884,22.820,23.634,10.484,27.348,24.866,10.651,35.015,26.196,11.287,39.649,28.092,11.687,46.423,30.570,12.383,49.754,33.181,12.551,55.983,37.343,12.947,58.592,40.600,12.099,65.216,47.484,24.738,-0.000,19.561,25.691,9.939,22.525,25.688,14.060,23.217,26.343,21.859,23.662,26.445,26.107,24.787,27.075,33.720,26.203,27.280,38.011,27.884,28.206,44.751,30.519,28.356,48.655,33.316,29.035,54.950,37.631,28.790,58.373,41.575,29.176,65.004,48.288
0.000,37.500,37.500,0.100,107.143,94.239,18.355,-0.000,9.910,17.056,9.767,8.436,17.621,16.231,9.079,18.176,23.114,9.687,18.414,29.840,11.016,18.849,37.566,12.693,19.771,43.799,14.721,20.437,51.584,18.015,20.941,57.227,21.435,21.545,64.307,26.865,22.085,69.213,31.578,21.350,76.155,38.358,10.631,-0.000,20.574,9.460,9.754,22.556,9.730,15.049,23.249,9.884,22.820,23.634,10.484,27.348,24.866,10.651,35.015,26.196,11.287,39.649,28.092,11.687,46.423,30.570,12.383,49.754,33.181,12.551,55.983,37.343,12.947,58.592,40.600,12.099,65.216,47.484,24.738,-0.000,19.561,25.691,9.939,22.525,25.688,14.060,23.217,26.343,21.859,23.662,26.445,26.107,24.787,27.075,33.720,26.203,27.280,38.011,27.884,28.206,44.751,30.519,28.356,48.655,33.316,29.035,54.950,37.631,28.790,58.373,41.575,29.176,65.004,48.288
0.000,37.500,37.500,0.100,107.143,94.239,18.355,-0.000,9.910,17.056,9.767,8.436,17.621,16.231,9.079,18.176,23.114,9.687,18.414,29.840,11.016,18.849,37.566,12.693,19.771,43.799,14.721,20.437,51.584,18.015,20.941,57.227,21.435,21.545,64.307,26.865,22.085,69.213,31.578,21.350,76.155,38.358,10.631,-0.000,20.574,9.460,9.754,22.556,9.730,15.049,23.249,9.884,22.820,23.634,10.484,27.348,24.866,10.651,35.015,26.196,11.287,39.649,28.092,11.687,46.423,30.570,12.383,49.754,33.181,12.551,55.983,37.343,12.947,58.592,40.600,12.099,65.216,47.484,24.738,-0.000,19.561,25.691,9.939,22.525,25.688,14.060,23.217,26.343,21.859,23.662,26.445,26.107,24.787,27.075,33.720,26.203,27.280,38.011,27.884,28.206,44.751,30.519,28.356,48.655,33.316,29.035,54.950,37.631,28.790,58.373,41.575,29.176,65.004,48.288
0.000,37.500,37.500,0.100,106.999,94.014,18.355,-0.000,9.910,17.055,9.775,8.438,17.619,16.246,9.086,18.177,23.177,9.717,18.416,29.902,11.076,18.855,37.659,12.813,19.779,43.881,14.893,20.449,51.673,18.284,20.954,57.280,21.774,21.559,64.315,27.320,22.097,69.153,32.109,21.357,76.002,39.010,10.631,-0.000,20.574,9.460,9.753,22.558,9.730,15.055,23.256,9.885,22.818,23.661,10.487,27.349,24.917,10.654,35.000,26.293,11.292,39.625,28.229,11.693,46.364,30.771,12.389,49.669,33.424,12.556,55.836,37.664,12.950,58.401,40.960,12.096,64.918,47.946,24.738,-0.000,19.561,25.691,9.939,22.526,25.689,14.064,23.221,26.345,21.855,23.685,26.447,26.103,24.829,27.078,33.700,26.292,27.284,37.983,28.009,28.211,44.687,30.707,28.362,48.564,33.553,29.039,54.795,37.948,28.792,58.166,41.946,29.174,64.692,48.761
0.000,37.500,37.500,0.100,106.999,94.014,18.355,-0.000,9.910,17.055,9.775,8.438,17.619,16.246,9.086,18.177,23.177,9.717,18.416,29.902,11.076,18.855,37.659,12.813,19.779,43.881,14.893,20.449,51.673,18.284,20.954,57.280,21.774,21.559,64.315,27.320,22.097,69.153,32.109,21.357,76.002,39.010,10.631,-0.000,20.574,9.460,9.753,22.558,9.730,15.055,23.256,9.885,22.818,23.661,10.487,27.349,24.917,10.654,35.000,26.293,11.292,39.625,28.229,11.693,46.364,30.771,12.389,49.669,33.424,12.556,55.836,37.664,12.950,58.401,40.960,12.096,64.918,47.946,24.738,-0.000,19.561,25.691,9.939,22.526,25.689,14.064,23.221,26.345,21.855,23.685,26.447,26.103,24.829,27.078,33.700,26.292,27.284,37.983,28.009,28.211,44.687,30.707,28.362,48.564,33.553,29.039,54.795,37.948,28.792,58.166,41.946,29.174,64.692,48.761
0.000,37.500,37.500,0.100,106.999,94.014,18.355,-0.000,9.910,17.055,9.775,8.438,17.619,16.246,9.086,18.177,23.177,9.717,18.416,29.902,11.076,18.855,37.659,12.813,19.779,43.881,14.893,20.449,51.673,18.284,20.954,57.280,21.774,21.559,64.315,27.320,22.097,69.153,32.109,21.357,76.002,39.010,10.631,-0.000,20.574,9.460,9.753,22.558,9.730,15.055,23.256,9.885,22.818,23.661,10.487,27.349,24.917,10.654,35.000,26.293,11.292,39.625,28.229,11.693,46.364,30.771,12.389,49.669,33.424,12.556,55.836,37.664,12.950,58.401,40.960,12.096,64.918,47.946,24.738,-0.000,19.561,25.691,9.939,22.526,25.689,14.064,23.221,26.345,21.855,23.685,26.447,26.103,24.829,27.078,33.700,26.292,27.284,37.983,28.009,28.211,44.687,30.707,28.362,48.564,33.553,29.039,54.795,37.948,28.792,58.166,41.946,29.174,64.692,48.761
0.000,37.500,37.500,0.100,106.999,94.014,18.355,-0.000,9.910,17.055,9.775,8.438,17.619,16.246,9.086,18.177,23.177,9.717,18.416,29.902,11.076,18.855,37.659,12.813,19.779,43.881,14.893,20.449,51.673,18.284,20.954,57.280,21.774,21.559,64.315,27.320,22.097,69.153,32.109,21.357,76.002,39.010,10.631,-0.000,20.574,9.460,9.753,22.558,9.730,15.055,23.256,9.885,22.818,23.661,10.487,27.349,24.917,10.654,35.000,26.293,11.292,39.625,28.229,11.693,46.364,30.771,12.389,49.669,33.424,12.556,55.836,37.664,12.950,58.401,40.960,12.096,64.918,47.946,24.738,-0.000,19.561,25.691,9.939,22.526,25.689,14.064,23.221,26.345,21.855,23.685,26.447,26.103,24.829,27.078,33.700,26.292,27.284,37.983,28.009,28.211,44.687,30.707,28.362,48.564,33.553,29.039,54.795,37.948,28.792,58.166,41.946,29.174,64.692,48.761
0.000,37.500,37.500,0.100,106.856,93.794,18.355,-0.000,9.910,17.055,9.783,8.441,17.618,16.261,9.093,18.178,23.239,9.747,18.418,29.964,11.137,18.860,37.751,12.933,19.786,43.961,15.064,20.462,51.758,18.550,20.967,57.329,22.109,21.573,64.317,27.768,22.108,69.088,32.630,21.363,75.844,39.647,10.631,-0.000,20.574,9.461,9.751,22.559,9.731,15.060,23.263,9.885,22.816,23.688,10.489,27.350,24.966,10.657,34.985,26.390,11.296,39.598,28.365,11.697,46.305,30.970,12.394,49.583,33.664,12.560,55.689,37.980,12.952,58.211,41.314,12.092,64.621,48.395,24.738,-0.000,19.561,25.691,9.938,22.527,25.689,14.069,23.225,26.346,21.850,23.708,26.449,26.099,24.871,27.081,33.679,26.380,27.288,37.955,28.133,28.216,44.622,30.893,28.367,48.472,33.787,29.043,54.639,38.259,28.794,57.958,42.309,29.171,64.381,49.222
0.000,37.500,37.500,0.100,106.856,93.794,18.355,-0.000,9.910,17.055,9.783,8.441,17.618,16.261,9.093,18.178,23.239,9.747,18.418,29.964,11.137,18.860,37.751,12.933,19.786,43.961,15.064,20.462,51.758,18.550,20.967,57.329,22.109,21.573,64.317,27.768,22.108,69.088,32.630,21.363,75.844,39.647,10.631,-0.000,20.574,9.461,9.751,22.559,9.731,15.060,23.263,9.885,22.816,23.688,10.489,27.350,24.966,10.657,34.985,26.390,11.296,39.598,28.365,11.697,46.305,30.970,12.394,49.583,33.664,12.560,55.689,37.980,12.952,58.211,41.314,12.092,64.621,48.395,24.738,-0.000,19.561,25.691,9.938,22.527,25.689,14.069,23.225,26.346,21.850,23.708,26.449,26.099,24.871,27.081,33.679,26.380,27.288,37.955,28.133,28.216,44.622,30.893,28.367,48.472,33.787,29.043,54.639,38.259,28.794,57.958,42.309,29.171,64.381,49.222
