L1,L2,L3,F1,F2,F3,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,x41,y41,z41,x42,y42,z42,x43,y43,z43,x44,y44,z44,x45,y45,z45,x46,y46,z46,x47,y47,z47,x48,y48,z48,x49,y49,z49,x50,y50,z50,x51,y51,z51,x52,y52,z52,x53,y53,z53,x54,y54,z54,x55,y55,z55,x56,y56,z56,x57,y57,z57,x58,y58,z58,x59,y59,z59,x60,y60,z60
123.000,30.000,30.000,2892.046,0.100,0.100,0.615,2.525,21.859,0.312,9.985,20.071,-1.386,25.492,21.167,-4.072,37.188,22.554,-8.792,49.655,22.470,-11.609,58.885,25.717,-20.053,68.299,26.511,-24.426,76.088,28.508,-31.914,83.950,30.247,-35.388,87.663,31.395,-40.045,89.530,31.851,-44.093,90.500,31.839,-50.303,90.224,30.813,-54.295,89.840,30.570,-58.849,88.135,28.514,-62.628,86.567,26.390,-65.444,83.964,24.637,-66.990,80.664,23.154,-67.686,78.189,22.083,-66.180,76.184,22.278,31.221,3.899,4.337,31.990,11.026,8.065,25.703,29.533,7.931,20.725,45.475,10.423,15.267,60.380,10.795,5.090,71.800,12.303,-4.148,81.904,15.274,-12.173,89.967,18.229,-20.335,97.292,21.612,-27.975,102.007,24.273,-36.010,105.651,28.053,-42.829,105.481,29.326,-49.512,104.024,29.467,-56.837,102.360,29.006,-61.709,99.451,26.538,-65.885,96.079,23.622,-69.199,91.360,20.187,-71.213,85.515,17.311,-71.164,78.450,16.778,-69.237,73.396,17.047,30.637,3.745,40.272,31.543,12.000,36.767,26.328,30.027,36.422,21.642,45.378,35.277,14.732,59.211,35.764,7.898,70.752,35.893,-0.309,81.208,37.108,-9.582,87.905,38.686,-18.333,94.396,40.158,-25.245,99.440,41.144,-34.723,101.840,42.672,-42.706,101.913,43.549,-51.629,100.084,42.813,-59.152,98.808,40.690,-65.434,95.844,37.120,-70.491,92.702,33.003,-74.010,88.846,28.399,-75.826,83.794,25.415,-75.114,76.482,23.303,-72.120,70.792,21.375
124.000,30.000,30.000,3367.824,0.100,0.100,0.615,2.525,21.859,0.276,9.903,20.064,-1.503,25.226,21.058,-4.280,36.756,22.368,-9.025,48.932,22.176,-11.874,57.940,25.363,-20.440,67.077,26.132,-24.879,74.635,28.162,-32.359,82.215,29.977,-35.798,85.709,31.118,-40.415,87.421,31.574,-44.473,88.323,31.622,-50.632,87.986,30.612,-54.593,87.612,30.318,-58.822,86.023,28.180,-62.139,84.557,26.130,-64.787,81.810,24.270,-66.267,78.476,22.924,-67.003,76.185,22.007,-65.436,74.289,22.251,31.219,3.901,4.335,31.976,11.025,8.062,25.566,29.327,7.731,20.475,45.144,10.084,14.928,59.868,10.313,4.562,71.049,11.737,-4.865,80.941,14.678,-12.932,88.780,17.780,-21.110,95.842,21.250,-28.745,100.322,24.035,-36.756,103.699,27.968,-43.424,103.404,29.392,-49.976,101.868,29.550,-57.233,100.203,29.027,-61.876,97.384,26.388,-65.805,93.937,23.302,-68.816,89.033,19.739,-70.669,83.113,16.954,-70.411,76.193,16.634,-68.258,71.317,17.016,30.635,3.749,40.272,31.530,12.044,36.728,26.223,30.058,36.239,21.474,45.243,34.944,14.500,58.853,35.284,7.549,70.196,35.321,-0.739,80.331,36.480,-10.009,86.685,38.192,-18.900,92.940,39.799,-25.861,97.728,40.860,-35.268,99.762,42.527,-43.116,99.603,43.551,-52.111,97.614,42.806,-59.687,96.346,40.607,-65.756,93.472,36.836,-70.465,90.308,32.579,-73.643,86.406,27.907,-75.222,81.425,25.113,-74.345,74.138,23.143,-71.075,68.558,21.297
125.000,30.000,30.000,3367.824,0.100,0.100,0.615,2.525,21.859,0.276,9.903,20.064,-1.503,25.226,21.058,-4.280,36.756,22.368,-9.025,48.932,22.176,-11.874,57.940,25.363,-20.440,67.077,26.132,-24.879,74.635,28.162,-32.359,82.215,29.977,-35.798,85.709,31.118,-40.415,87.421,31.574,-44.473,88.323,31.622,-50.632,87.986,30.612,-54.593,87.612,30.318,-58.822,86.023,28.180,-62.139,84.557,26.130,-64.787,81.810,24.270,-66.267,78.476,22.924,-67.003,76.185,22.007,-65.436,74.289,22.251,31.219,3.901,4.335,31.976,11.025,8.062,25.566,29.327,7.731,20.475,45.144,10.084,14.928,59.868,10.313,4.562,71.049,11.737,-4.865,80.941,14.678,-12.932,88.780,17.780,-21.110,95.842,21.250,-28.745,100.322,24.035,-36.756,103.699,27.968,-43.424,103.404,29.392,-49.976,101.868,29.550,-57.233,100.203,29.027,-61.876,97.384,26.388,-65.805,93.937,23.302,-68.816,89.033,19.739,-70.669,83.113,16.954,-70.411,76.193,16.634,-68.258,71.317,17.016,30.635,3.749,40.272,31.530,12.044,36.728,26.223,30.058,36.239,21.474,45.243,34.944,14.500,58.853,35.284,7.549,70.196,35.321,-0.739,80.331,36.480,-10.009,86.685,38.192,-18.900,92.940,39.799,-25.861,97.728,40.860,-35.268,99.762,42.527,-43.116,99.603,43.551,-52.111,97.614,42.806,-59.687,96.346,40.607,-65.756,93.472,36.836,-70.465,90.308,32.579,-73.643,86.406,27.907,-75.222,81.425,25.113,-74.345,74.138,23.143,-71.075,68.558,21.297
126.000,30.000,30.000,3367.824,0.100,0.100,0.615,2.525,21.859,0.276,9.903,20.064,-1.503,25.226,21.058,-4.280,36.756,22.368,-9.025,48.932,22.176,-11.874,57.940,25.363,-20.440,67.077,26.132,-24.879,74.635,28.162,-32.359,82.215,29.977,-35.798,85.709,31.118,-40.415,87.421,31.574,-44.473,88.323,31.622,-50.632,87.986,30.612,-54.593,87.612,30.318,-58.822,86.023,28.180,-62.139,84.557,26.130,-64.787,81.810,24.270,-66.267,78.476,22.924,-67.003,76.185,22.007,-65.436,74.289,22.251,31.219,3.901,4.335,31.976,11.025,8.062,25.566,29.327,7.731,20.475,45.144,10.084,14.928,59.868,10.313,4.562,71.049,11.737,-4.865,80.941,14.678,-12.932,88.780,17.780,-21.110,95.842,21.250,-28.745,100.322,24.035,-36.756,103.699,27.968,-43.424,103.404,29.392,-49.976,101.868,29.550,-57.233,100.203,29.027,-61.876,97.384,26.388,-65.805,93.937,23.302,-68.816,89.033,19.739,-70.669,83.113,16.954,-70.411,76.193,16.634,-68.258,71.317,17.016,30.635,3.749,40.272,31.530,12.044,36.728,26.223,30.058,36.239,21.474,45.243,34.944,14.500,58.853,35.284,7.549,70.196,35.321,-0.739,80.331,36.480,-10.009,86.685,38.192,-18.900,92.940,39.799,-25.861,97.728,40.860,-35.268,99.762,42.527,-43.116,99.603,43.551,-52.111,97.614,42.806,-59.687,96.346,40.607,-65.756,93.472,36.836,-70.465,90.308,32.579,-73.643,86.406,27.907,-75.222,81.425,25.113,-74.345,74.138,23.143,-71.075,68.558,21.297
127.000,30.000,30.000,3367.824,0.100,0.100,0.615,2.525,21.859,0.276,9.903,20.064,-1.503,25.226,21.058,-4.280,36.756,22.368,-9.025,48.932,22.176,-11.874,57.940,25.363,-20.440,67.077,26.132,-24.879,74.635,28.162,-32.359,82.215,29.977,-35.798,85.709,31.118,-40.415,87.421,31.574,-44.473,88.323,31.622,-50.632,87.986,30.612,-54.593,87.612,30.318,-58.822,86.023,28.180,-62.139,84.557,26.130,-64.787,81.810,24.270,-66.267,78.476,22.924,-67.003,76.185,22.007,-65.436,74.289,22.251,31.219,3.901,4.335,31.976,11.025,8.062,25.566,29.327,7.731,20.475,45.144,10.084,14.928,59.868,10.313,4.562,71.049,11.737,-4.865,80.941,14.678,-12.932,88.780,17.780,-21.110,95.842,21.250,-28.745,100.322,24.035,-36.756,103.699,27.968,-43.424,103.404,29.392,-49.976,101.868,29.550,-57.233,100.203,29.027,-61.876,97.384,26.388,-65.805,93.937,23.302,-68.816,89.033,19.739,-70.669,83.113,16.954,-70.411,76.193,16.634,-68.258,71.317,17.016,30.635,3.749,40.272,31.530,12.044,36.728,26.223,30.058,36.239,21.474,45.243,34.944,14.500,58.853,35.284,7.549,70.196,35.321,-0.739,80.331,36.480,-10.009,86.685,38.192,-18.900,92.940,39.799,-25.861,97.728,40.860,-35.268,99.762,42.527,-43.116,99.603,43.551,-52.111,97.614,42.806,-59.687,96.346,40.607,-65.756,93.472,36.836,-70.465,90.308,32.579,-73.643,86.406,27.907,-75.222,81.425,25.113,-74.345,74.138,23.143,-71.075,68.558,21.297
128.000,30.000,30.000,3308.969,0.100,0.100,0.615,2.525,21.859,0.253,9.846,20.076,-1.539,24.997,21.099,-4.361,36.369,22.436,-9.090,48.267,22.278,-11.957,57.077,25.506,-20.589,66.027,26.290,-25.066,73.346,28.252,-32.581,80.677,30.038,-35.974,84.000,31.162,-40.577,85.634,31.621,-44.560,86.520,31.668,-50.256,86.180,30.677,-54.101,85.750,30.423,-58.322,84.187,28.251,-61.245,82.952,26.249,-63.543,80.277,24.315,-64.619,77.057,22.905,-64.786,74.754,21.555,-63.045,73.043,21.720,31.219,3.899,4.334,31.981,11.019,8.060,25.505,29.146,7.684,20.349,44.843,9.993,14.741,59.439,10.211,4.221,70.400,11.701,-5.244,80.063,14.672,-13.385,87.689,17.754,-21.643,94.547,21.217,-29.240,98.831,24.112,-37.142,102.011,28.161,-43.548,101.663,29.677,-49.883,100.119,29.846,-56.983,98.357,29.316,-61.385,95.635,26.610,-65.101,92.269,23.384,-67.720,87.399,19.656,-69.050,81.455,16.733,-68.217,74.577,16.209,-65.747,69.823,16.551,30.635,3.750,40.271,31.541,12.014,36.717,26.240,29.913,36.198,21.487,44.989,34.860,14.495,58.414,35.179,7.443,69.590,35.261,-0.920,79.540,36.455,-10.325,85.772,38.166,-19.281,91.708,39.780,-26.184,96.238,40.885,-35.474,97.989,42.675,-43.182,97.687,43.784,-51.985,95.630,43.032,-59.413,94.295,40.853,-65.353,91.548,36.987,-69.945,88.429,32.462,-72.707,84.501,27.628,-73.778,79.459,24.735,-72.079,72.253,22.694,-68.364,66.918,20.854
129.000,30.000,30.000,3308.969,0.100,0.100,0.615,2.525,21.859,0.253,9.846,20.076,-1.539,24.997,21.099,-4.361,36.369,22.436,-9.090,48.267,22.278,-11.957,57.077,25.506,-20.589,66.027,26.290,-25.066,73.346,28.252,-32.581,80.677,30.038,-35.974,84.000,31.162,-40.577,85.634,31.621,-44.560,86.520,31.668,-50.256,86.180,30.677,-54.101,85.750,30.423,-58.322,84.187,28.251,-61.245,82.952,26.249,-63.543,80.277,24.315,-64.619,77.057,22.905,-64.786,74.754,21.555,-63.045,73.043,21.720,31.219,3.899,4.334,31.981,11.019,8.060,25.505,29.146,7.684,20.349,44.843,9.993,14.741,59.439,10.211,4.221,70.400,11.701,-5.244,80.063,14.672,-13.385,87.689,17.754,-21.643,94.547,21.217,-29.240,98.831,24.112,-37.142,102.011,28.161,-43.548,101.663,29.677,-49.883,100.119,29.846,-56.983,98.357,29.316,-61.385,95.635,26.610,-65.101,92.269,23.384,-67.720,87.399,19.656,-69.050,81.455,16.733,-68.217,74.577,16.209,-65.747,69.823,16.551,30.635,3.750,40.271,31.541,12.014,36.717,26.240,29.913,36.198,21.487,44.989,34.860,14.495,58.414,35.179,7.443,69.590,35.261,-0.920,79.540,36.455,-10.325,85.772,38.166,-19.281,91.708,39.780,-26.184,96.238,40.885,-35.474,97.989,42.675,-43.182,97.687,43.784,-51.985,95.630,43.032,-59.413,94.295,40.853,-65.353,91.548,36.987,-69.945,88.429,32.462,-72.707,84.501,27.628,-73.778,79.459,24.735,-72.079,72.253,22.694,-68.364,66.918,20.854
130.000,30.000,30.000,3308.969,0.100,0.100,0.615,2.525,21.859,0.253,9.846,20.076,-1.539,24.997,21.099,-4.361,36.369,22.436,-9.090,48.267,22.278,-11.957,57.077,25.506,-20.589,66.027,26.290,-25.066,73.346,28.252,-32.581,80.677,30.038,-35.974,84.000,31.162,-40.577,85.634,31.621,-44.560,86.520,31.668,-50.256,86.180,30.677,-54.101,85.750,30.423,-58.322,84.187,28.251,-61.245,82.952,26.249,-63.543,80.277,24.315,-64.619,77.057,22.905,-64.786,74.754,21.555,-63.045,73.043,21.720,31.219,3.899,4.334,31.981,11.019,8.060,25.505,29.146,7.684,20.349,44.843,9.993,14.741,59.439,10.211,4.221,70.400,11.701,-5.244,80.063,14.672,-13.385,87.689,17.754,-21.643,94.547,21.217,-29.240,98.831,24.112,-37.142,102.011,28.161,-43.548,101.663,29.677,-49.883,100.119,29.846,-56.983,98.357,29.316,-61.385,95.635,26.610,-65.101,92.269,23.384,-67.720,87.399,19.656,-69.050,81.455,16.733,-68.217,74.577,16.209,-65.747,69.823,16.551,30.635,3.750,40.271,31.541,12.014,36.717,26.240,29.913,36.198,21.487,44.989,34.860,14.495,58.414,35.179,7.443,69.590,35.261,-0.920,79.540,36.455,-10.325,85.772,38.166,-19.281,91.708,39.780,-26.184,96.238,40.885,-35.474,97.989,42.675,-43.182,97.687,43.784,-51.985,95.630,43.032,-59.413,94.295,40.853,-65.353,91.548,36.987,-69.945,88.429,32.462,-72.707,84.501,27.628,-73.778,79.459,24.735,-72.079,72.253,22.694,-68.364,66.918,20.854
131.000,30.000,30.000,3308.969,0.100,0.100,0.615,2.525,21.859,0.253,9.846,20.076,-1.539,24.997,21.099,-4.361,36.369,22.436,-9.090,48.267,22.278,-11.957,57.077,25.506,-20.589,66.027,26.290,-25.066,73.346,28.252,-32.581,80.677,30.038,-35.974,84.000,31.162,-40.577,85.634,31.621,-44.560,86.520,31.668,-50.256,86.180,30.677,-54.101,85.750,30.423,-58.322,84.187,28.251,-61.245,82.952,26.249,-63.543,80.277,24.315,-64.619,77.057,22.905,-64.786,74.754,21.555,-63.045,73.043,21.720,31.219,3.899,4.334,31.981,11.019,8.060,25.505,29.146,7.684,20.349,44.843,9.993,14.741,59.439,10.211,4.221,70.400,11.701,-5.244,80.063,14.672,-13.385,87.689,17.754,-21.643,94.547,21.217,-29.240,98.831,24.112,-37.142,102.011,28.161,-43.548,101.663,29.677,-49.883,100.119,29.846,-56.983,98.357,29.316,-61.385,95.635,26.610,-65.101,92.269,23.384,-67.720,87.399,19.656,-69.050,81.455,16.733,-68.217,74.577,16.209,-65.747,69.823,16.551,30.635,3.750,40.271,31.541,12.014,36.717,26.240,29.913,36.198,21.487,44.989,34.860,14.495,58.414,35.179,7.443,69.590,35.261,-0.920,79.540,36.455,-10.325,85.772,38.166,-19.281,91.708,39.780,-26.184,96.238,40.885,-35.474,97.989,42.675,-43.182,97.687,43.784,-51.985,95.630,43.032,-59.413,94.295,40.853,-65.353,91.548,36.987,-69.945,88.429,32.462,-72.707,84.501,27.628,-73.778,79.459,24.735,-72.079,72.253,22.694,-68.364,66.918,20.854
132.000,30.000,30.000,3699.930,0.100,0.100,0.615,2.525,21.859,0.226,9.777,20.080,-1.629,24.686,21.076,-4.616,35.871,22.265,-9.457,47.485,21.943,-12.280,55.759,25.044,-21.171,64.241,25.804,-25.850,71.230,27.784,-33.481,78.223,29.682,-36.791,81.314,30.803,-41.283,82.770,31.211,-45.260,83.542,31.245,-50.679,83.177,30.260,-54.395,82.723,30.047,-58.483,81.183,27.967,-61.131,80.127,26.180,-63.232,77.500,24.290,-64.219,74.256,23.121,-64.758,71.467,22.601,-63.195,69.626,23.016,31.218,3.899,4.333,31.985,11.015,8.057,25.378,28.977,7.608,20.046,44.498,9.664,14.247,58.919,9.666,3.409,69.525,11.040,-6.360,78.765,14.001,-14.671,85.987,17.193,-23.046,92.486,20.797,-30.457,96.435,23.857,-38.146,99.262,27.970,-44.472,98.778,29.518,-50.609,97.173,29.717,-57.534,95.326,29.228,-61.720,92.697,26.565,-65.307,89.360,23.335,-67.728,84.405,19.569,-68.972,78.187,16.904,-68.070,71.118,17.090,-65.695,66.339,17.788,30.635,3.750,40.270,31.546,11.948,36.721,26.168,29.942,36.159,21.186,45.012,34.548,14.100,58.098,34.624,6.826,68.982,34.593,-1.783,78.408,35.751,-11.296,84.113,37.564,-20.373,89.615,39.342,-27.230,93.789,40.575,-36.416,95.135,42.429,-43.994,94.598,43.570,-52.596,92.404,42.824,-59.880,90.997,40.704,-65.634,88.330,36.873,-70.050,85.305,32.379,-72.591,81.425,27.606,-73.500,76.400,25.103,-72.070,69.087,23.604,-68.539,63.594,22.075
133.000,30.000,30.000,3699.930,0.100,0.100,0.615,2.525,21.859,0.226,9.777,20.080,-1.629,24.686,21.076,-4.616,35.871,22.265,-9.457,47.485,21.943,-12.280,55.759,25.044,-21.171,64.241,25.804,-25.850,71.230,27.784,-33.481,78.223,29.682,-36.791,81.314,30.803,-41.283,82.770,31.211,-45.260,83.542,31.245,-50.679,83.177,30.260,-54.395,82.723,30.047,-58.483,81.183,27.967,-61.131,80.127,26.180,-63.232,77.500,24.290,-64.219,74.256,23.121,-64.758,71.467,22.601,-63.195,69.626,23.016,31.218,3.899,4.333,31.985,11.015,8.057,25.378,28.977,7.608,20.046,44.498,9.664,14.247,58.919,9.666,3.409,69.525,11.040,-6.360,78.765,14.001,-14.671,85.987,17.193,-23.046,92.486,20.797,-30.457,96.435,23.857,-38.146,99.262,27.970,-44.472,98.778,29.518,-50.609,97.173,29.717,-57.534,95.326,29.228,-61.720,92.697,26.565,-65.307,89.360,23.335,-67.728,84.405,19.569,-68.972,78.187,16.904,-68.070,71.118,17.090,-65.695,66.339,17.788,30.635,3.750,40.270,31.546,11.948,36.721,26.168,29.942,36.159,21.186,45.012,34.548,14.100,58.098,34.624,6.826,68.982,34.593,-1.783,78.408,35.751,-11.296,84.113,37.564,-20.373,89.615,39.342,-27.230,93.789,40.575,-36.416,95.135,42.429,-43.994,94.598,43.570,-52.596,92.404,42.824,-59.880,90.997,40.704,-65.634,88.330,36.873,-70.050,85.305,32.379,-72.591,81.425,27.606,-73.500,76.400,25.103,-72.070,69.087,23.604,-68.539,63.594,22.075
134.000,30.000,30.000,3699.930,0.100,0.100,0.615,2.525,21.859,0.226,9.777,20.080,-1.629,24.686,21.076,-4.616,35.871,22.265,-9.457,47.485,21.943,-12.280,55.759,25.044,-21.171,64.241,25.804,-25.850,71.230,27.784,-33.481,78.223,29.682,-36.791,81.314,30.803,-41.283,82.770,31.211,-45.260,83.542,31.245,-50.679,83.177,30.260,-54.395,82.723,30.047,-58.483,81.183,27.967,-61.131,80.127,26.180,-63.232,77.500,24.290,-64.219,74.256,23.121,-64.758,71.467,22.601,-63.195,69.626,23.016,31.218,3.899,4.333,31.985,11.015,8.057,25.378,28.977,7.608,20.046,44.498,9.664,14.247,58.919,9.666,3.409,69.525,11.040,-6.360,78.765,14.001,-14.671,85.987,17.193,-23.046,92.486,20.797,-30.457,96.435,23.857,-38.146,99.262,27.970,-44.472,98.778,29.518,-50.609,97.173,29.717,-57.534,95.326,29.228,-61.720,92.697,26.565,-65.307,89.360,23.335,-67.728,84.405,19.569,-68.972,78.187,16.904,-68.070,71.118,17.090,-65.695,66.339,17.788,30.635,3.750,40.270,31.546,11.948,36.721,26.168,29.942,36.159,21.186,45.012,34.548,14.100,58.098,34.624,6.826,68.982,34.593,-1.783,78.408,35.751,-11.296,84.113,37.564,-20.373,89.615,39.342,-27.230,93.789,40.575,-36.416,95.135,42.429,-43.994,94.598,43.570,-52.596,92.404,42.824,-59.880,90.997,40.704,-65.634,88.330,36.873,-70.050,85.305,32.379,-72.591,81.425,27.606,-73.500,76.400,25.103,-72.070,69.087,23.604,-68.539,63.594,22.075
135.000,30.000,30.000,3699.930,0.100,0.100,0.615,2.525,21.859,0.226,9.777,20.080,-1.629,24.686,21.076,-4.616,35.871,22.265,-9.457,47.485,21.943,-12.280,55.759,25.044,-21.171,64.241,25.804,-25.850,71.230,27.784,-33.481,78.223,29.682,-36.791,81.314,30.803,-41.283,82.770,31.211,-45.260,83.542,31.245,-50.679,83.177,30.260,-54.395,82.723,30.047,-58.483,81.183,27.967,-61.131,80.127,26.180,-63.232,77.500,24.290,-64.219,74.256,23.121,-64.758,71.467,22.601,-63.195,69.626,23.016,31.218,3.899,4.333,31.985,11.015,8.057,25.378,28.977,7.608,20.046,44.498,9.664,14.247,58.919,9.666,3.409,69.525,11.040,-6.360,78.765,14.001,-14.671,85.987,17.193,-23.046,92.486,20.797,-30.457,96.435,23.857,-38.146,99.262,27.970,-44.472,98.778,29.518,-50.609,97.173,29.717,-57.534,95.326,29.228,-61.720,92.697,26.565,-65.307,89.360,23.335,-67.728,84.405,19.569,-68.972,78.187,16.904,-68.070,71.118,17.090,-65.695,66.339,17.788,30.635,3.750,40.270,31.546,11.948,36.721,26.168,29.942,36.159,21.186,45.012,34.548,14.100,58.098,34.624,6.826,68.982,34.593,-1.783,78.408,35.751,-11.296,84.113,37.564,-20.373,89.615,39.342,-27.230,93.789,40.575,-36.416,95.135,42.429,-43.994,94.598,43.570,-52.596,92.404,42.824,-59.880,90.997,40.704,-65.634,88.330,36.873,-70.050,85.305,32.379,-72.591,81.425,27.606,-73.500,76.400,25.103,-72.070,69.087,23.604,-68.539,63.594,22.075
136.000,30.000,30.000,3699.930,0.100,0.100,0.615,2.525,21.859,0.226,9.777,20.080,-1.629,24.686,21.076,-4.616,35.871,22.265,-9.457,47.485,21.943,-12.280,55.759,25.044,-21.171,64.241,25.804,-25.850,71.230,27.784,-33.481,78.223,29.682,-36.791,81.314,30.803,-41.283,82.770,31.211,-45.260,83.542,31.245,-50.679,83.177,30.260,-54.395,82.723,30.047,-58.483,81.183,27.967,-61.131,80.127,26.180,-63.232,77.500,24.290,-64.219,74.256,23.121,-64.758,71.467,22.601,-63.195,69.626,23.016,31.218,3.899,4.333,31.985,11.015,8.057,25.378,28.977,7.608,20.046,44.498,9.664,14.247,58.919,9.666,3.409,69.525,11.040,-6.360,78.765,14.001,-14.671,85.987,17.193,-23.046,92.486,20.797,-30.457,96.435,23.857,-38.146,99.262,27.970,-44.472,98.778,29.518,-50.609,97.173,29.717,-57.534,95.326,29.228,-61.720,92.697,26.565,-65.307,89.360,23.335,-67.728,84.405,19.569,-68.972,78.187,16.904,-68.070,71.118,17.090,-65.695,66.339,17.788,30.635,3.750,40.270,31.546,11.948,36.721,26.168,29.942,36.159,21.186,45.012,34.548,14.100,58.098,34.624,6.826,68.982,34.593,-1.783,78.408,35.751,-11.296,84.113,37.564,-20.373,89.615,39.342,-27.230,93.789,40.575,-36.416,95.135,42.429,-43.994,94.598,43.570,-52.596,92.404,42.824,-59.880,90.997,40.704,-65.634,88.330,36.873,-70.050,85.305,32.379,-72.591,81.425,27.606,-73.500,76.400,25.103,-72.070,69.087,23.604,-68.539,63.594,22.075
137.000,30.000,30.000,4881.512,0.100,0.100,0.615,2.525,21.859,0.211,9.674,20.071,-1.632,24.310,21.022,-4.648,35.277,22.183,-9.413,46.514,21.808,-12.092,54.166,24.863,-21.176,62.268,25.688,-25.959,68.853,27.674,-33.746,75.432,29.661,-36.942,78.199,30.770,-41.356,79.452,31.178,-45.225,80.140,31.245,-50.608,79.727,30.266,-54.098,79.323,30.150,-58.088,77.756,28.211,-60.682,76.771,26.514,-62.639,74.370,24.646,-63.361,71.530,23.401,-63.262,69.472,21.773,-61.367,67.982,21.860,31.219,3.894,4.331,32.005,11.003,8.048,25.375,28.564,7.458,19.998,43.911,9.359,14.166,58.154,9.252,3.095,68.386,10.646,-6.883,77.224,13.675,-15.389,84.064,16.963,-23.916,90.151,20.689,-31.235,93.712,23.971,-38.601,96.085,28.168,-44.624,95.444,29.758,-50.624,93.805,30.005,-57.427,91.922,29.573,-61.504,89.325,26.930,-64.911,86.049,23.676,-67.047,81.333,19.822,-67.883,75.587,16.911,-66.492,68.974,16.328,-63.630,64.470,16.700,30.635,3.751,40.269,31.567,11.903,36.698,26.229,29.702,36.017,21.294,44.574,34.257,14.253,57.410,34.197,6.792,68.020,34.164,-2.000,76.989,35.376,-11.688,82.321,37.298,-20.905,87.283,39.230,-27.751,91.014,40.613,-36.718,91.863,42.565,-44.154,91.069,43.748,-52.504,88.798,43.047,-59.666,87.418,41.027,-65.416,84.784,37.179,-69.787,81.861,32.605,-72.191,78.170,27.622,-72.780,73.291,24.800,-70.388,66.250,22.742,-66.066,61.270,20.967
138.000,30.000,30.000,4881.512,0.100,0.100,0.615,2.525,21.859,0.211,9.674,20.071,-1.632,24.310,21.022,-4.648,35.277,22.183,-9.413,46.514,21.808,-12.092,54.166,24.863,-21.176,62.268,25.688,-25.959,68.853,27.674,-33.746,75.432,29.661,-36.942,78.199,30.770,-41.356,79.452,31.178,-45.225,80.140,31.245,-50.608,79.727,30.266,-54.098,79.323,30.150,-58.088,77.756,28.211,-60.682,76.771,26.514,-62.639,74.370,24.646,-63.361,71.530,23.401,-63.262,69.472,21.773,-61.367,67.982,21.860,31.219,3.894,4.331,32.005,11.003,8.048,25.375,28.564,7.458,19.998,43.911,9.359,14.166,58.154,9.252,3.095,68.386,10.646,-6.883,77.224,13.675,-15.389,84.064,16.963,-23.916,90.151,20.689,-31.235,93.712,23.971,-38.601,96.085,28.168,-44.624,95.444,29.758,-50.624,93.805,30.005,-57.427,91.922,29.573,-61.504,89.325,26.930,-64.911,86.049,23.676,-67.047,81.333,19.822,-67.883,75.587,16.911,-66.492,68.974,16.328,-63.630,64.470,16.700,30.635,3.751,40.269,31.567,11.903,36.698,26.229,29.702,36.017,21.294,44.574,34.257,14.253,57.410,34.197,6.792,68.020,34.164,-2.000,76.989,35.376,-11.688,82.321,37.298,-20.905,87.283,39.230,-27.751,91.014,40.613,-36.718,91.863,42.565,-44.154,91.069,43.748,-52.504,88.798,43.047,-59.666,87.418,41.027,-65.416,84.784,37.179,-69.787,81.861,32.605,-72.191,78.170,27.622,-72.780,73.291,24.800,-70.388,66.250,22.742,-66.066,61.270,20.967
